CaptureDate,PlotName,CaptureTime,Recap,BandPrefixNumber,BandSuffixNumber,ColorBands,Age,Sex,FatScore,ConcTRIG,TRIG.issues,BurnTreatment,GrazingTreatment,timeperiod,CaptureYear,yearSinceBurn,MeanDensity,MeanEdibleMass
7/1/14,C3SC,5:47,FALSE,1831,10825,YA-SY,AHY,F,1,1.545953,FALSE,3,Cattle,Late,2014,2,2,3.811213667
7/1/14,C3SC,5:50,TRUE,1831,10229,DY-DS,AHY,M,0.5,1.285358,FALSE,3,Cattle,Late,2014,2,2,3.811213667
7/2/14,N2B,8:18,FALSE,1831,10831,KP-DS,AHY,F,1.5,1.278134,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/2/14,N2B,10:30,TRUE,1831,10450,WK-SK,AHY,F,0,2.647664,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/2/14,N2B,7:00,TRUE,1831,10449,SY-AR,AHY,M,1,1.637255,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/2/14,N2B,7:03,TRUE,1831,10419,DS-OG,AHY,M,0,1.375157,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/3/14,C3C,8:25,FALSE,1831,10833,KW-DS,AHY,F,0.5,1.073851,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/3/14,C3C,6:40,FALSE,1831,10862,OY-WS,AHY,M,0.5,1.125125,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/3/14,C3C,6:43,FALSE,1831,10832,GW-SY,AHY,M,1,0.881149,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/3/14,C3C,7:25,FALSE,1831,10860,RK-WS,AHY,M,0.5,1.490455,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/3/14,C3C,7:15,FALSE,1831,10861,KO-DS,AHY,M,0.5,1.093079,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/3/14,C3SA,6:56,FALSE,1831,10460,NA,HY,U,2,1.2477,FALSE,3,Cattle,Late,2014,0,0.5,8.889589667
7/3/14,C3SA,7:38,FALSE,1831,10461,RW-SR,AHY,M,0,1.850293,FALSE,3,Cattle,Late,2014,0,0.5,8.889589667
7/3/14,C3SB,9:10,FALSE,1831,10462,BA-SW,AHY,F,1,1.114205,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/3/14,C3SB,9:30,TRUE,1831,10437,PG-DS,AHY,M,0,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/3/14,C3SB,11:24,FALSE,1831,10463,RS-DR,AHY,M,0,1.330223,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/3/14,C3SB,13:00,FALSE,1831,10464,YW-GS,AHY,M,1,1.649428,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/4/14,C3SB,8:58,FALSE,1831,10467,SW-DR,AHY,M,0,1.326828,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/4/14,C3SB,7:03,FALSE,1831,10465,WO-BS,AHY,M,0,1.477637,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/4/14,C3SB,9:10,FALSE,1831,10468,SG-GG,AHY,M,0,1.010314,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/4/14,C3SB,9:25,FALSE,1831,10469,YS-PR,AHY,M,1,1.708372,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/4/14,C3SB,8:00,FALSE,1831,10466,SG-AW,AHY,F,0,1.003503,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/8/14,C3A,6:10,FALSE,1831,10844,OA-WS,AHY,F,1,1.631168,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
7/8/14,C3SA,9:15,FALSE,1831,10492,DW-GS,AHY,M,0,1.223352,FALSE,3,Cattle,Late,2014,0,0.5,8.889589667
7/8/14,C3SA,6:30,FALSE,1831,10470,OS-KR,AHY,M,0,-999,FALSE,3,Cattle,Late,2014,0,0.5,8.889589667
7/8/14,C3SB,7:25,TRUE,1831,10543,PW-RS,ASY,M,0,1.221265,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/8/14,C3SB,8:00,FALSE,1831,10472,GR-SP,AHY,M,0,1.073851,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/8/14,C3SB,8:25,TRUE,1831,10830,RA-WS,AHY,F,-9,0.881572,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/8/14,C3SB,9:48,FALSE,1831,10845,BW-SY,AHY,M,0.5,1.253311,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/8/14,C3SB,8:00,FALSE,1831,10471,GS-YK,AHY,M,1,1.156398,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/9/14,C3C,9:55,FALSE,1831,10478,DS-YD,AHY,M,0,1.629608,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/9/14,C3C,10:30,FALSE,1831,10479,NA,HY,U,3,1.068327,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/9/14,C3C,11:45,FALSE,1831,10480,PP-SW,AHY,M,0,3.21223,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/9/14,C3C,8:40,FALSE,1831,10477,NA,HY,U,2,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/9/14,C3C,8:35,FALSE,1831,10476,YS-WG,AHY,M,0,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/9/14,C3C,9:00,TRUE,1831,10295,GS-KK,AHY,M,0,1.425707,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/9/14,C3C,6:20,FALSE,1831,10473,BP-SP,AHY,M,0,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/9/14,C3C,6:45,FALSE,1831,10474,NA,HY,U,0,0.990718,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/9/14,C3C,6:55,FALSE,1831,10475,OO-SO,AHY,M,0,1.514064,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/10/14,BFE,7:00,TRUE,1831,10259,PY-YS,AHY,M,0.5,0.97988,FALSE,-999,Cattle,Late,2014,NA,NA,NA
7/12/14,C3B,9:55,FALSE,1831,10482,WK-SP,AHY,M,2,1.571314,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/12/14,C3B,9:12,FALSE,1831,10481,OS-OG,AHY,M,1,1.173078,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/12/14,C3B,10:10,FALSE,1831,10483,NA,HY,U,3,1.472911,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/12/14,C3B,11:15,FALSE,1831,10485,SW-DY,AHY,M,2,1.791692,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/12/14,C3C,10:21,FALSE,1831,10484,AS-RB,AHY,F,4,2.927778,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/12/14,C3C,6:57,TRUE,1831,10870,KK-DS,AHY,F,0,2.262488,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/13/14,C3B,8:35,FALSE,1831,10850,NA,HY,U,-9,1.501297,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/13/14,C3B,7:40,TRUE,1320,83964,SO-OW,SY,M,0.5,1.160636,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/13/14,C3B,8:05,FALSE,1831,10852,BY-OS,HY,M,-9,0.977125,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/13/14,C3B,8:35,FALSE,1831,10849,NA,HY,U,0.5,-999,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/13/14,C3B,8:25,FALSE,1831,10851,NA,HY,U,0.5,0.582916,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/13/14,C3B,9:31,FALSE,1831,10848,PG-WS,HY,M,0.5,1.557165,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/13/14,C3B,10:50,FALSE,1831,10846,PP-SR,AHY,M,0.5,1.745716,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/14/14,COB,8:00,FALSE,1831,10304,NA,HY,U,0.5,0.97988,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/14/14,COB,6:30,TRUE,1831,10454,WK-YS,AHY,M,0.5,1.221697,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/14/14,COB,6:35,FALSE,1831,10847,KB-DS,AHY,F,0.5,1.965942,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/14/14,COB,7:35,FALSE,1831,10301,RW-WS,AHY,F,0.5,1.089443,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/14/14,COB,8:00,FALSE,1831,10303,NA,HY,U,1,1.291767,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/14/14,COB,8:05,FALSE,1831,10305,NA,HY,U,1,-999,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/14/14,COB,8:30,FALSE,1831,10306,NA,HY,U,1,-999,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/14/14,COB,9:20,TRUE,1831,10501,WR-SK,ASY,M,1,0.939413,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/14/14,COB,8:00,FALSE,1831,10302,NA,HY,U,0.5,1.39987,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/15/14,COB,6:40,FALSE,1831,10307,PA-WS,AHY,F,1,1.13205,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/15/14,COB,6:50,FALSE,1831,10308,NA,HY,U,0.5,0.760756,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/15/14,COB,7:30,FALSE,1831,10309,DO-SY,AHY,M,0.5,1.478998,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/15/14,N2B,11:30,FALSE,1831,10498,BA-GS,AHY,F,2,3.043306,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,8:50,FALSE,1831,10490,NA,HY,U,0,-999,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,8:55,FALSE,1831,10491,NA,HY,U,0,2.191564,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,9:16,FALSE,1831,10493,NA,HY,U,1,0.887981,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,9:16,FALSE,1831,10495,NA,HY,U,1,1.208446,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,8:38,FALSE,1831,10488,NA,HY,U,0,1.685949,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,10:06,FALSE,1831,10497,NA,HY,U,0,1.323814,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,8:15,FALSE,1831,10487,NA,HY,U,0,-999,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,12:00,FALSE,1831,10499,YP-DS,AHY,M,1,1.740418,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,12:40,FALSE,1831,10500,WK-OS,AHY,M,1,1.795512,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,9:30,FALSE,1831,10496,NA,HY,U,0,1.432772,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,8:50,FALSE,1831,10489,OA-KS,AHY,M,0,0.836707,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,6:30,FALSE,1831,10486,SO-PK,AHY,M,0,0.949446,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,7:10,FALSE,1831,10999,DS-KG,AHY,M,0,1.077269,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/15/14,N2B,7:40,FALSE,1831,10494,SG-PY,AHY,M,0,1.515519,FALSE,2,Bison,Late,2014,1,2.75,8.781915667
7/16/14,COB,9:37,FALSE,1831,10003,NA,HY,U,1,1.44559,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/16/14,COB,10:00,FALSE,1831,10006,NA,HY,U,0,-999,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/16/14,COB,10:05,FALSE,1831,10005,SW-PK,AHY,M,0,-999,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/16/14,COB,12:10,FALSE,1831,10007,DG-SK,AHY,M,1,-999,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/16/14,COB,12:45,FALSE,1831,10008,NA,HY,U,2,2.221588,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/16/14,COB,9:15,FALSE,1831,10002,SD-PG,AHY,M,0,-999,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/16/14,COB,10:00,FALSE,1831,10004,NA,HY,U,0,1.755738,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/16/14,COB,7:30,FALSE,1831,10001,KY-SGx,AHY,M,0,1.208446,FALSE,1,Cattle,Late,2014,0,6,13.30577967
7/17/14,COA,13:38,FALSE,1831,10026,AB-SW,AHY,F,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,10:45,FALSE,1831,10020,NA,HY,U,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,11:00,FALSE,1831,10021,NA,HY,U,2,1.771164,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,11:55,FALSE,1831,10022,NA,HY,U,2,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,12:25,FALSE,1831,10023,RA-SW,AHY,F,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,10:10,FALSE,1831,10018,NA,HY,U,2,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,13:00,FALSE,1831,10025,NA,HY,U,2,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,9:55,FALSE,1831,10017,NA,HY,U,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,13:40,FALSE,1831,10027,NA,HY,U,4,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,14:15,FALSE,1831,10028,SO-KG,AHY,M,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,14:15,FALSE,1831,10029,SY-RR,AHY,M,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,14:15,FALSE,1831,10030,NA,HY,U,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,13:25,FALSE,1831,10031,WA-RS,AHY,M,1,1.990381,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,13:00,FALSE,1831,10024,NA,HY,U,0,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,7:50,FALSE,1831,10011,DR-SP,HY,M,2,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,10:45,FALSE,1831,10019,KD-KS,AHY,M,1,1.430304,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,7:20,FALSE,1831,10010,NA,HY,U,0,0.894665,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,9:00,FALSE,1831,10012,GW-SG,AHY,M,0,1.375522,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,9:00,FALSE,1831,10014,NA,HY,U,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,9:00,FALSE,1831,10013,NA,HY,U,0.5,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,9:00,TRUE,1831,10800,AA-BS,AHY,F,1,2.208297,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,9:45,FALSE,1831,10015,NA,HY,U,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,9:50,FALSE,1831,10016,NA,HY,U,1,1.81733,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/17/14,COA,6:55,FALSE,1831,10009,KA-BS,AHY,F,0,1.716383,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/19/14,COA,7:05,FALSE,1831,10033,NA,HY,U,0,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/19/14,COA,7:30,FALSE,1831,10034,NA,HY,U,0,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/19/14,COA,7:05,FALSE,1831,10032,RW-RS,AHY,M,0,0.834538,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/19/14,COA,9:45,FALSE,1831,10035,BW-GS,AHY,F,1,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/19/14,COA,10:10,FALSE,1831,10036,RY-OS,AHY,M,0,-999,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/19/14,COA,12:55,FALSE,1831,10037,SW-OG,AHY,M,0,1.432772,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
7/22/14,C3SB,10:00,FALSE,1831,10045,NA,HY,U,2,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/22/14,C3SB,7:00,FALSE,1831,10041,BG-SA,AHY,F,0,1.375596,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/22/14,C3SB,7:00,FALSE,1831,10042,DY-SK,HY,M,0,1.242912,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/22/14,C3SB,10:00,FALSE,1831,10044,BS-BB,AHY,F,1,2.173344,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/22/14,C3SB,11:20,TRUE,1831,10827,DA-SY,AHY,F,2,1.717965,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/22/14,C3SB,9:30,FALSE,1831,10043,SK-AK,AHY,F,1,2.941371,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/23/14,C3SB,7:05,FALSE,1831,10046,AW-RS,AHY,F,0,1.187823,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/23/14,C3SB,8:45,FALSE,1831,10050,RO-OS,AHY,M,0,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/24/14,C3A,8:58,FALSE,1831,10057,NA,HY,U,0,1.654932,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
7/24/14,C3A,9:30,FALSE,1831,10059,RD-YS,AHY,M,0,1.541251,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
7/24/14,C3A,10:00,FALSE,1831,10060,NA,HY,U,1,1.269383,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
7/24/14,C3A,10:52,FALSE,1831,10062,SR-GD,AHY,M,1,1.738355,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
7/24/14,C3A,10:45,FALSE,1831,10061,GS-BB,AHY,F,1,1.588828,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
7/24/14,C3A,8:58,FALSE,1831,10056,NA,HY,U,1,1.44543,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
7/24/14,C3SB,9:12,FALSE,1831,10058,AB-SG,AHY,F,2,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/24/14,C3SB,8:27,FALSE,1831,10055,NA,HY,U,0,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/24/14,C3SB,8:27,FALSE,1831,10054,YR-BS,AHY,M,1,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/24/14,C3SB,6:50,FALSE,1831,10051,NA,HY,U,1,1.40353,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/24/14,C3SB,7:03,FALSE,1831,10052,OS-AA,AHY,F,0,1.948235,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/24/14,C3SB,7:15,FALSE,1831,10053,GK-GS,AHY,M,1,1.459397,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
7/25/14,1D,7:00,TRUE,1831,10684,YG-SG,ASY,M,0,1.771164,FALSE,1,None,Late,2014,0,NA,NA
7/25/14,1D,10:00,TRUE,1831,10891,WW-SY,AHY,F,1,-999,FALSE,1,None,Late,2014,0,NA,NA
7/29/14,1D,10:25,FALSE,1831,10342,WR-SY,AHY,F,1,2.019294,FALSE,1,None,Late,2014,0,NA,NA
7/29/14,1D,8:00,TRUE,1831,10219,BW-SK,AHY,M,1,-999,FALSE,1,None,Late,2014,0,NA,NA
7/29/14,1D,9:50,FALSE,1831,10339,PP-WS,AHY,M,1,-999,FALSE,1,None,Late,2014,0,NA,NA
7/29/14,1D,9:54,FALSE,1831,10338,NA,HY,U,1.5,-999,FALSE,1,None,Late,2014,0,NA,NA
7/29/14,1D,9:55,FALSE,1831,10340,NA,HY,U,0.5,1.38208,FALSE,1,None,Late,2014,0,NA,NA
7/29/14,1D,10:00,FALSE,1831,10341,WY-SY,AHY,M,0.5,-999,FALSE,1,None,Late,2014,0,NA,NA
7/29/14,C3B,13:00,TRUE,1831,10484,AS-RB,AHY,F,3,2.14377,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/29/14,C3B,13:45,TRUE,1831,10072,NA,HY,U,-9,-999,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/29/14,C3B,13:45,FALSE,1831,10076,NA,HY,U,0,1.862195,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/29/14,C3B,13:45,FALSE,1831,10077,NA,HY,U,1,1.913318,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/29/14,C3C,8:50,FALSE,1831,10067,BG-BS,AHY,F,3,1.354715,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/29/14,C3C,9:45,FALSE,1831,10075,NA,HY,U,1,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/29/14,C3C,9:45,FALSE,1831,10068,NA,HY,U,1,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/29/14,C3C,9:45,FALSE,1831,10069,NA,HY,U,1,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/29/14,C3C,9:45,FALSE,1831,10070,NA,HY,U,1,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/29/14,C3C,9:45,FALSE,1831,10071,NA,HY,U,0,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/29/14,C3C,9:45,FALSE,1831,10072,NA,HY,U,0,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/29/14,C3C,9:45,FALSE,1831,10074,NA,HY,U,2,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/29/14,C3C,9:45,FALSE,1831,10073,NA,HY,U,1,-999,FALSE,3,Cattle,Late,2014,2,3.75,4.890712333
7/30/14,C3A,9:39,FALSE,1831,10343,NA,HY,U,0.5,1.515264,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
7/31/14,C3B,12:30,FALSE,1831,10082,NA,HY,U,1,1.758745,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,12:30,FALSE,1831,10083,NA,HY,U,0.5,-999,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,12:35,FALSE,1831,10084,NA,HY,U,1,2.01702,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,13:00,FALSE,1831,10085,NA,HY,U,2,2.03741,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,11:20,FALSE,1831,10081,NA,HY,U,0,1.779135,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,11:30,FALSE,1831,10345,NA,HY,U,0.5,1.103244,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,10:40,FALSE,1831,10079,GG-BS,AHY,M,2,2.004102,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,13:10,FALSE,1831,10086,AA-SAx,HY,F,1,1.389563,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,11:20,FALSE,1831,10080,NA,HY,U,1,-999,FALSE,3,Cattle,Late,2014,0,1,6.097022333
7/31/14,C3B,10:40,FALSE,1831,10078,YR-SO,HY,M,0,-999,FALSE,3,Cattle,Late,2014,0,1,6.097022333
8/2/14,C3SB,6:20,FALSE,1831,10087,NA,HY,U,2,1.585098,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,7:50,FALSE,1831,10095,NA,HY,U,1,0.814004,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,6:40,FALSE,1831,10088,NA,HY,U,0,1.291795,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,7:00,FALSE,1831,10089,NA,HY,U,0,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,7:00,FALSE,1831,10090,NA,HY,U,0,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,7:30,FALSE,1831,10091,NA,HY,U,0,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,7:45,FALSE,1831,10092,NA,HY,U,1,1.396546,TRUE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,9:00,TRUE,1831,10042,DY-SK,HY,M,1,2.608333,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,7:45,FALSE,1831,10093,NA,HY,U,1,1.004312,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,11:50,FALSE,1831,10353,KR-DS,AHY,M,1,2.084987,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,9:00,FALSE,1831,10094,SG-KA,AHY,F,1,2.010223,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,10:00,FALSE,1831,10096,BS-AW,AHY,F,1,2.011086,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,11:55,FALSE,1831,10097,OY-SW,AHY,M,1,-999,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,7:25,FALSE,1831,10350,RD-WS,AHY,F,1,2.178687,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,7:40,TRUE,1831,10830,RA-WS,AHY,F,1,2.374223,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,11:50,FALSE,1831,10352,OD-WS,AHY,F,0.5,2.904961,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,12:50,FALSE,1831,10354,RG-WS,AHY,M,1,1.881086,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/2/14,C3SB,9:40,FALSE,1831,10351,NA,HY,U,0.5,1.606048,FALSE,3,Cattle,Late,2014,1,7.5,6.109564667
8/4/14,C3A,10:25,FALSE,1831,10098,NA,HY,U,2,-999,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
8/12/14,C3A,9:00,FALSE,1831,10951,NA,HY,U,1,-999,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
8/12/14,C3A,8:00,FALSE,1831,10950,GW-SK,HY,M,0,1.140246,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
8/12/14,C3A,7:45,FALSE,1831,10948,NA,HY,U,0,-999,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
8/12/14,C3A,8:00,FALSE,1831,10949,DP-SY,HY,M,0.5,1.432504,FALSE,3,Cattle,Late,2014,1,2.5,7.190787333
8/12/14,COA,10:30,FALSE,1831,10952,YP-PS,AHY,M,1,1.594333,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
8/12/14,COA,12:15,FALSE,1831,10953,NA,HY,U,2,1.53532,FALSE,1,Cattle,Late,2014,0,7.5,20.929531
